vertex,degree_centrality,betweenness_centrality,katz_centrality,pagerank,eigenvector_centrality
CP10-1234,2,0.0,0.00462205,1.9740803e-05,1.4328843e-07
CP10-1216,2,0.0,0.00462205,1.9740803e-05,1.4328843e-07
CP10-1224,2,0.0,0.00462205,1.9740803e-05,1.4328843e-07
CP10-1240,2,0.0,0.00462205,1.9740803e-05,1.4328843e-07
CP10-1228,2,0.0,0.00462205,1.9740803e-05,1.4328843e-07
CP10-1230,2,0.0,0.00462205,1.9740803e-05,1.4328843e-07
CP15-1491,2,0.0,0.004622053,1.973992e-05,1.7431003e-06
CP15-1493,2,0.0,0.004622053,1.973992e-05,1.7431003e-06
CP15-1492,2,0.0,0.004622053,1.973992e-05,1.7431003e-06
CP15-1495,2,0.0,0.004622053,1.973992e-05,1.7431003e-06
CP15-1490,2,0.0,0.004622053,1.973992e-05,1.7431003e-06
CP15-1494,2,0.0,0.004622053,1.973992e-05,1.7431003e-06
HoCP03-0748,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0638,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
CP01-2206,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
CP01-2204,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0624,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP05-0934,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0628,3,7.461668616315364e-08,0.004622053,1.9739053e-05,1.2789265e-07
HoCP01-0512,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0616,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
H97-0451,3,9.263837341677572e-08,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0633,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0620,12,4.825658947993361e-07,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0631,4,1.5250783746978414e-07,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0630,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP03-0745,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0629,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0621,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP01-0522,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP03-0720,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0625,7,6.493878572655376e-07,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0617,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0632,6,6.79551135362999e-07,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0619,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP00-0925,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
CP01-2203,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP00-0929,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
H97-453,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0623,19,7.310436558327638e-07,0.004622053,1.9739053e-05,1.2789265e-07
HoCP03-0740,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP03-0749,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
Ho02-0100,5,2.3090257172952988e-07,0.004622053,1.9739053e-05,1.2789265e-07
HoCP03-0735,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0618,10,3.9295596820920764e-07,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0636,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP04-0849,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0634,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0637,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP03-0721,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
CP01-2205,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP00-0926,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP00-0930,70,2.8132669740443816e-06,0.004622053,1.9739053e-05,1.2789265e-07
HoCP98-0771,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
CP01-2207,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP00-0919,3,1.4603093845266812e-08,0.004622053,1.9739053e-05,1.2789265e-07
HoCP00-0927,3,3.4165150708531655e-08,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0627,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP02-0622,4,8.67453593400569e-08,0.004622053,1.9739053e-05,1.2789265e-07
HoCP00-0918,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP05-0945,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
HoCP00-0920,2,0.0,0.004622053,1.9739053e-05,1.2789265e-07
