katz_centrality,vertex
0.00462205,CP18-4588
0.004622053,CP92-1590
0.004622053,Ho20-9020
0.00462205,CP00-1365
0.00462205,CP01-1523
0.00462205,CP19-4092
0.00462205,CP10-1946
0.004622053,L65-0011
0.004622053,CP04-1390
0.004622053,CP03-2387
0.004622053,Ho94-0003
0.00462205,CPCL01-6057
0.004622053,CP96-1844
0.00462205,CP10-1880
0.00462205,CP09-1158
0.004622053,CP16-4927
0.0046220473,CP98-1457
0.00462205,CP96-1626
0.004622053,CP15-4330
0.00462205,CP14-2322
0.00462205,CP13-1146
0.0046220473,CPCL14-4122
0.004622053,Ho16-9039
0.004622053,Ho16-9038
0.0046220515,CP14-1742
0.004622053,HoCP04-0846
0.004622053,CP15-1167
0.00462205,CP09-1031
0.004622053,CP01-1564
0.00462205,CP19-2330
0.00462205,CP13-2132
0.00462205,CP11-1478
0.00462205,CP12-1602
0.004622053,CP13-1699
0.004622053,CP01-1915
0.0046220487,CP06-2808
0.00462205,CP95-1638
0.004622053,CP15-2323
0.00462205,CP09-1206
0.004622053,Ho06-0523
0.004622053,CP04-1380
0.00462205,HoCP97-0667
0.00462205,CP13-1317
0.004622053,CP14-4204
0.0046220473,CP10-2484
0.00462205,CP90-1394
0.0046220487,CP07-2070
0.00462205,CP91-1027
0.004622053,CP18-1586
0.00462205,CP13-1708
0.0046220473,CP95-1316
0.004622053,CP19-1901
0.004622053,CP14-1598
0.0046220473,CPCL02-2645
0.0046220473,CP93-1461
0.00462205,CP12-1699
0.004622053,CP92-1568
0.004622053,L98-0201
0.004622053,CP17-4567
0.00462205,CP13-1503
0.004622053,CP15-1551
0.004622053,CP09-1105
0.004622053,HoCP04-0820
0.0046220473,CP11-1180
0.004622053,CP15-1569
0.004622053,CP16-1090
0.004622053,CP03-2075
0.004622053,L06-0037
0.0046220473,CP98-1466
0.00462205,CP19-4762
0.0046220473,CP13-1044
0.00462205,CPCL06-3506
0.004622053,HoL14-0833
0.00462205,CP17-4491
0.00462205,CP97-1251
0.004622053,CP07-1497
0.004622053,CP15-2080
0.004622053,CP90-0961
0.00462205,CP17-4539
0.00462205,CP11-2491
0.00462205,CP17-4342
0.004622053,CP16-2177
0.00462205,CP17-4798
0.0046220473,CP99-1335
0.00462205,CP98-1677
0.00462205,CP94-1149
0.00462205,CP93-1170
0.00462205,CP10-1105
0.004622053,CP18-1059
0.0046220473,CP00-2017
0.004622053,CP03-1841
0.0046220473,CP94-1799
0.00462205,CP95-1452
0.00462205,CP95-2021
0.00462205,CP00-1938
0.00462205,CP07-1260
0.004622053,CP06-2361
0.00462205,CP10-1883
0.0046220473,CP07-2303
0.00462205,CP99-1105
0.004622053,L94-0429
0.004622053,HoCP88-0769
0.00462205,CP11-1396
0.0046220473,CP09-1914
0.004622053,CP02-1631
0.00462205,CP97-1899
0.00462205,CP15-2270
0.00462205,CP15-1110
0.00462205,CP04-2088
0.00462205,CP02-2012
0.004622053,CP19-1239
0.004622053,CP03-1500
0.004622053,CP19-1638
0.0046220473,CPCL05-1100
0.004622053,Ho14-0905
0.0046220473,CP09-2324
0.00462205,Ho11-0562
0.0046220473,CP10-1280
0.00462205,CP14-4307
0.00462205,CP03-2150
0.004622053,CP17-4333
0.004622053,CP16-1824
0.004622053,CP18-1020
0.00462205,CP96-1658
0.00462205,CP14-4277
0.0046220473,CP93-1360
0.004622053,CP04-1619
0.004622053,CP06-2947
0.004622053,CP15-1283
0.004622053,CP03-2464
0.00462205,CP14-4427
0.004622053,CP52-0048
0.00462205,CP19-1323
0.00462205,CP93-1227
0.0046220473,CP98-1349
0.0046220473,CP17-4069
0.00462205,CP09-1975
0.00462205,CP07-1803
0.0046220473,CP97-1429
0.00462205,AFRI15-0024
0.004622053,CP97-2020
0.0046220515,CP09-1582
0.00462205,CP99-1843
0.00462205,CP09-1556
0.00462205,Ho02-0149
0.004622053,CP07-2382
0.00462205,CP93-1652
0.00462205,CP14-1554
0.004622053,CP02-2052
0.00462205,CP93-1015
0.00462205,CP10-1248
0.00462205,CP19-1343
0.004622053,CP17-4837
0.00462205,CP06-2779
0.004622053,CP15-1443
0.00462205,CP98-1801
0.00462205,CP10-1646
0.004622053,CP90-0969
0.0046220473,CP99-1488
0.00462205,CP18-4166
0.00462205,CP11-2492
0.0046220473,CP09-1491
0.00462205,CP97-1598
0.00462205,CP99-1468
0.00462205,CP03-1266
0.00462205,CP10-2234
0.00462205,CP06-2778
0.004622053,HoCP01-0504
0.004622053,CP93-1771
0.004622053,CP19-1226
0.0046220473,CP10-1884
0.00462205,CP98-1469
0.0046220473,CP95-1352
0.00462205,CP93-1175
0.004622053,Ho17-9148
0.004622053,CP17-2457
0.004622053,CP98-1092
0.00462205,CP11-1122
0.00462205,CP11-2265
0.004622053,CP16-1746
0.004622053,CP00-1833
0.004622053,Ho11-0505
0.00462205,CP10-1090
0.00462205,CP08-2382
0.00462205,CP94-1825
0.004622053,CP01-2135
0.004622053,CP95-1536
0.004622053,CP15-2253
0.004622053,CP02-1218
0.004622053,L96-0056
0.00462205,CP10-1223
0.004622053,CP09-1780
0.00462205,L91-0257
0.00462205,CP15-1737
0.00462205,CP91-1001
0.00462205,CP99-1708
0.0046220487,CP10-2174
0.00462205,CP16-1032
0.00462205,CP92-1462
0.004622053,CP04-1144
0.0046220473,CP94-1708
0.004622053,HoCP94-0824
0.0046220473,CP09-1894
0.0046220473,CPCL01-6423
0.00462205,Ho03-0080
0.00462205,CP96-1449
0.004622053,L96-0094
0.0046220473,CP97-1567
0.004622053,CP13-1588
0.004622053,US90-0018
0.00462205,CP19-1206
0.004622053,CP89-0845
0.004622053,CP15-4668
0.004622053,CP17-1907
0.00462205,CP12-2055
0.00462205,CP11-2434
0.00462205,CP01-1696
0.00462205,CP97-1819
0.004622053,L07-0050
0.00462205,CP15-1784
0.00462205,CP93-1003
0.0046220473,CP90-1589
0.004622053,CP15-1089
0.00462205,CP99-1589
0.00462205,CP93-1563
0.004622053,CP97-2104
0.00462205,CP17-2127
0.004622053,CP07-2473
0.0046220473,CP97-1264
0.00462205,CP94-1953
0.00462205,CP08-1256
0.0046220473,CP09-2501
0.00462205,CP03-1527
0.00462205,CP15-2208
0.0046220473,CP16-4198
0.00462205,CP17-2221
0.00462205,CP93-1644
0.004622053,CP01-1716
0.00462205,CP19-4793
0.00462205,CP97-1191
0.0046220473,CP95-1411
0.00462205,CP06-2852
0.00462205,CP96-1582
0.004622053,Ho18-9204
0.004622053,CP01-2403
0.00462205,CP16-2423
0.0046220487,CP12-1312
0.0046220473,CP13-1061
0.004622053,CP97-2090
0.00462205,CP16-1004
0.004622053,CP10-1964
0.0046220473,CP01-1782
0.004622053,CP16-1204
0.00462205,CP12-2396
0.0046220473,CP94-1363
0.004622053,Ho17-0764
0.004622053,CP19-1796
0.0046220473,CP93-1259
0.0046220473,CP93-1685
0.00462205,CP13-2128
0.0046220473,CP05-1650
0.0046220473,CP94-1931
0.00462205,CP02-1759
0.004622053,CP17-1715
0.004622053,CP01-2453
0.004622053,CP04-1528
0.004622053,CP82-0518
0.0046220473,B6835
0.004622053,CP03-1854
0.00462205,CP11-2006
0.00462205,CP99-1109
0.00462205,CP12-1954
0.004622053,CP13-1830
0.00462205,CP95-1992
0.004622053,Ho00-0008
0.0046220473,CP10-1915
0.004622053,CP04-1549
0.00462205,CP08-2409
0.0046220473,CPCL14-4047
0.004622053,CP18-4260
0.00462205,CP17-2120
0.00462205,CP18-2410
0.004622053,CP14-1035
0.00462205,CP10-1987
0.004622053,CP16-2256
0.004622053,HoL14-0846
0.00462205,CP13-4136
0.00462205,CP97-1149
0.00462205,CPCL05-1230
0.004622053,HoCP01-0511
0.004622053,CP06-2057
0.00462205,CP03-1619
0.004622053,CP15-1983
0.0046220473,CP94-1687
0.004622053,CP09-1041
0.004622053,CP19-2445
0.00462205,CP96-1549
0.0046220473,CP92-1227
0.004622053,L99-0239
0.00462205,CP15-4653
0.004622053,CP00-1557
0.0046220473,CPCL14-4108
0.004622053,HoCP93-0755
0.0046220473,CP98-2026
0.00462205,CP08-2052
0.00462205,CP94-1207
0.004622053,CP18-4221
0.00462205,Ho03-0005
0.004622053,CP04-1542
0.004622053,CP98-1755
0.00462205,CP07-1290
0.004622053,CP19-1957
0.004622053,Ho08-9047
0.00462205,CP19-1518
0.00462205,CP95-1710
0.0046220473,CP13-2109
0.0046220473,CP94-1923
0.00462205,CP10-2027
0.004622053,CP92-1339
0.004622053,HoCP20-0557
0.004622053,HoCP95-0969
0.0046220487,CP10-1770
0.00462205,CP16-2327
0.004622053,L05-0467
0.004622053,CP75-0324
0.0046220473,CP07-1669
0.0046220473,CP01-2629
0.004622053,CP89-0847
0.0046220473,CP10-2367
0.004622053,L09-0123
0.0046220473,CP09-2351
0.004622053,CP15-1664
0.0046220473,CPCL02-0770
0.00462205,CP00-1437
0.00462205,CP01-2190
0.0046220515,CP12-1537
0.00462205,CP96-1358
0.00462205,CP11-1314
0.004622053,CP97-2146
0.004622053,CP02-1348
0.004622053,CP19-2244
0.0046220473,CP12-1093
0.004622053,CP14-2384
0.004622053,CP15-1853
0.004622053,Ho99-0022
0.00462205,Ho08-9006
0.00462205,CP09-1534
0.004622053,CP03-1204
0.004622053,CP11-1493
0.00462205,CP15-1093
0.004622053,HoL14-0808
0.00462205,CP14-2026
0.00462205,CP09-1737
0.00462205,CP10-2237
0.00462205,CP11-1261
0.004622053,CP15-2357
0.004622053,CP75-1322
0.00462205,CP02-1054
0.004622053,CP00-1102
0.00462205,CP18-4656
0.004622053,Ho17-0747
0.00462205,CP14-2099
0.004622053,CP75-1082
0.0046220473,CP95-1107
0.0046220473,Co205
0.004622053,CP16-1379
0.00462205,CP19-1738
0.00462205,CP95-1804
0.00462205,CPCL02-0520
0.0046220473,CPCL14-4037
0.0046220473,CP02-2560
0.004622053,CP06-2918
0.004622053,Ho08-0710
0.004622053,CP96-1316
0.0046220473,CP94-2066
0.00462205,CPCL06-3222
0.00462205,CP13-2043
0.00462205,CP99-1202
0.0046220473,CP15-4590
0.00462205,CP10-1480
0.00462205,CP04-1906
0.004622053,CP96-1116
0.00462205,CP01-1465
0.00462205,CP15-1919
0.00462205,CP19-1184
0.00462205,CP97-1697
0.00462205,CP15-4634
0.004622053,CP14-4365
0.004622053,L80-0013
0.004622053,CP91-1498
0.004622053,CP16-2396
0.004622053,CP16-2126
0.00462205,CP95-1186
0.0046220473,CP99-1161
0.004622053,CP04-1572
0.0046220473,CP95-1724
0.0046220473,CP98-2011
0.00462205,CP03-1568
0.00462205,CP02-1893
0.00462205,CP98-1189
0.00462205,CP02-1381
0.00462205,CP94-1294
0.004622053,CP96-1491
0.004622053,CP92-1376
0.004622053,CP07-2153
0.0046220487,CP06-2810
0.00462205,Ho15-0981
0.004622053,CP98-1001
0.00462205,CP13-2130
0.004622053,CP01-1931
0.00462205,CP11-1879
0.00462205,CP01-1978
0.00462205,CP97-1901
0.004622053,AFRI15-0026
0.00462205,CP10-1902
0.004622053,CP88-0723
0.004622053,CP16-4448
0.004622053,CP15-1363
0.004622053,Ho13-0716
0.00462205,CP95-1442
0.0046220473,CP98-1348
0.004622053,CP95-1993
0.004622053,CP01-2230
0.00462205,CP11-1745
0.004622053,CP88-0730
0.004622053,CP17-4725
0.004622053,CP04-1228
0.004622053,CP00-1693
0.004622053,CP98-1630
0.004622053,CP16-1548
0.00462205,CP18-1042
0.004622053,CP15-1721
0.004622053,CP18-4112
0.004622053,L03-0385
0.00462205,CP92-1250
0.00462205,CP12-1946
0.004622053,CP03-2208
0.004622053,CP01-1270
0.004622053,CP19-1392
0.004622053,CP92-1401
0.00462205,CP09-2353
0.00462205,Ho10-0931
0.004622053,HoCP95-0972
0.004622053,CP91-2155
0.00462205,L18-0455
0.0046220473,CP99-1236
0.004622053,HoCP95-0941
0.004622053,CP09-1015
0.004622053,CP04-1367
0.004622053,Ho02-0123
0.004622053,CP03-1653
0.004622053,CP15-1728
0.00462205,CP96-1878
0.004622053,CP18-4273
0.0046220473,CP19-4017
0.004622053,CP92-1545
0.004622053,CP12-1937
0.00462205,CP11-1255
0.0046220473,CP99-1174
0.00462205,CP17-1669
0.004622053,Ho14-9205
0.00462205,CP09-1155
0.004622053,CP17-1485
0.004622053,CP97-1962
0.004622053,CP96-1234
0.004622053,CP88-0735
0.004622053,CP06-2856
0.0046220473,CP16-1653
0.004622053,Ho17-0718
0.0046220473,CP96-1502
0.0046220473,CPCL02-6394
0.004622053,CP00-1450
0.004622053,Ho08-9043
0.004622053,CP02-1411
0.004622053,CP04-1949
0.004622053,CP14-4504
0.00462205,CP11-1450
0.0046220473,CP12-1797
0.00462205,CP92-1852
0.004622053,Ho14-9211
0.00462205,CP10-2171
0.004622053,CP17-2490
0.00462205,CP02-2210
0.004622053,CP15-1189
0.004622053,CP02-1135
0.00462205,L09-0100
0.004622053,CP02-1708
0.004622053,L72-0080
0.004622053,CP01-1260
0.004622053,CP15-2224
0.00462205,CP09-2406
0.004622053,CP96-1676
0.00462205,CP02-1448
0.0046220473,CP93-1250
0.00462205,Ho05-9528
0.00462205,CP96-1346
0.004622053,CP91-1443
0.004622053,CP06-2012
0.00462205,CP19-1403
0.004622053,L85-0294
0.004622053,CP02-1014
0.0046220473,CP02-2558
0.00462205,CP93-1302
0.004622053,CP15-4305
0.0046220473,CP99-1501
0.004622053,L02-0327
0.004622053,CP03-2306
0.004622053,L69-0031
0.0046220473,CP98-1940
0.00462205,CP92-1181
0.00462205,CP11-1876
0.00462205,Ho01-0028
0.0046220473,CP10-2258
0.00462205,CP13-1140
0.00462205,CP91-1041
0.00462205,CP94-1071
0.00462205,CP99-1005
0.004622053,AFRI15-0013
0.00462205,CP92-1167
0.004622053,CP14-1840
0.00462205,CP16-1435
0.00462205,CP15-4817
0.00462205,CP18-1183
0.004622053,CP03-1862
0.0046220473,CPCL02-6354
0.00462205,CP17-1972
0.00462205,CP07-1326
0.00462205,CP16-2073
0.004622053,CP04-1344
0.004622053,CP14-1138
0.0046220473,CP11-1699
0.0046220473,CP14-2123
0.00462205,CP00-2054
0.00462205,CP15-1104
0.004622053,CP02-1112
0.00462205,CP96-1145
0.0046220473,CP19-2312
0.004622053,CP91-1501
0.004622053,HoCP17-0702
0.00462205,CP11-1425
0.0046220473,CP10-2322
0.00462205,CP94-1266
0.004622053,CP00-1733
0.00462205,CP15-1967
0.0046220473,CP10-1197
0.004622053,CP15-1736
0.0046220473,CPCL14-4134
0.004622053,CP14-4388
0.0046220473,CP09-1622
0.004622053,CP13-1589
0.004622053,CP04-1887
0.004622053,CP12-2419
0.0046220473,CP07-1909
0.00462205,CP10-1949
0.00462205,CP17-2226
0.004622053,CP97-2172
0.004622053,LCP83-0141
0.004622053,CP19-1832
0.004622053,CP17-4269
0.0046220473,CP12-1269
0.00462205,CP04-1898
0.004622053,CP06-2118
0.004622053,L12-0232
0.00462205,CP17-2080
0.00462205,CP11-1474
0.00462205,CPCL06-3362
0.004622053,HoCP95-0982
0.00462205,CP12-1455
0.004622053,HoCP98-0732
0.00462205,CP03-2087
0.004622053,Ho10-9225
0.0046220473,CP11-1177
0.00462205,CP16-4910
0.0046220473,CP12-1299
0.004622053,CP14-4424
0.00462205,CP16-1127
0.0046174894,09P26
0.0046174894,US95-1003
0.0046174894,CL82-1424
0.0046174894,POLY07-09
0.0046174894,POLY01-8
0.0046174894,TCP96-4397
0.0046174894,CP88-1508
0.0046174894,CL94-4150
0.0046174894,CL02-8017
0.0046174894,L10-0163
0.0046174894,US01-1184
0.0046174894,01P09
0.0046174894,CL95-2108
0.0046174894,StripedMauritius
0.0046174894,POLY09-24
0.0046174894,RoseBamboo
0.0046220473,CP04-2175
0.0046220473,CP12-2192
0.00462205,CP02-1370
0.0046220473,CP99-1827
0.004622053,CP98-1631
0.004622053,CP04-1929
0.00462205,CP18-1836
0.004622053,CP15-1379
0.00462205,CP96-1439
0.0046220473,CP19-4213
0.004622053,CP17-4308
0.004622053,CP15-4578
0.00462205,CP94-1205
0.004622053,CP01-1517
0.0046220473,CP11-1885
0.00462205,Ho09-9130
0.004622053,L91-0268
0.00462205,CP15-2335
0.004622053,CP07-2624
0.00462205,CP16-2082
0.004622053,CP18-4402
0.00462205,CPCL01-6516
0.004622053,CP15-1866
0.004622053,L62-0106
0.00462205,CP06-2129
0.004622053,CP00-1824
0.004622053,CP14-1678
0.00462205,CP06-2566
0.004622053,CP00-1722
0.004622053,CP63-0566
0.00462205,CP12-2127
0.004622053,CP15-1144
0.004622053,CP13-1400
0.00462205,CP12-1112
0.00462205,CP12-2095
0.004622053,LCP87-0001
0.004622053,CP15-4597
0.00462205,CPCL05-1798
0.004622053,Ho11-0508
0.00462205,CP14-2440
0.00462205,CP17-1855
0.004622053,HoCP01-0519
0.00462205,CP98-1116
0.0046220515,Ho14-9225
0.004622053,L18-0468
0.0046220473,CP16-4263
0.004622053,L94-0411
0.004622053,CP94-1442
0.004622053,CP17-2368
0.004622053,CP17-2366
0.00462205,CP99-1267
0.004622053,Ho18-9255
0.00462205,CP92-1268
0.004622053,CP03-1185
0.004622053,CP18-4120
0.0046220473,CPCL02-2419
0.004622053,CP92-1422
0.004622053,CP87-0654
0.004622053,CP14-4578
0.004622053,CP03-1330
0.00462205,CP12-2206
0.00462205,CP99-1612
0.004622053,CP18-1837
0.00462205,CP00-1181
0.004622053,Ho15-9309
0.004622053,CP00-1603
0.0046220473,CP18-4036
0.004622053,CP06-2875
0.00462205,CP15-2131
0.004622053,CP04-1632
0.00462205,CP07-1902
0.00462205,CP07-1385
0.004622053,LCP84-0220
0.00462205,CP09-1807
0.004622053,L96-0023
0.00462205,CP01-2005
0.00462205,CP12-2012
0.004622053,CP52-0034
0.00462205,CP15-2049
0.0046220473,CP15-4194
0.00462205,CP13-1107
0.00462205,CP15-1952
0.004622053,CP04-1298
0.004622053,CP13-4145
0.0046220473,Ho04-9202
0.004622053,CP17-1066
0.004622053,CP18-4853
0.00462205,CP17-4347
0.00462205,CP96-1700
0.004622053,CP85-0801
0.004622053,Ho06-9012
0.00462205,CP06-2228
0.00462205,CP14-1526
0.0046220473,CP17-4634
0.004622053,Ho90-0011
0.004622053,CP10-2162
0.004622053,CP96-1183
0.00462205,CP03-2164
0.0046220473,CP94-1820
0.0046220487,CP02-1786
0.004622053,CP02-1517
0.00462205,CP09-2018
0.004622053,CP92-1643
0.004622053,L71-0050
0.0046220473,CP09-1331
0.00462205,CP10-2349
0.00462205,CP16-2061
0.00462205,CP00-1880
0.00462205,CP18-1714
0.00462205,CP18-1810
0.00462205,CPCL06-3332
0.004622053,Ho10-0907
0.00462205,CP12-1870
0.0046220473,CP96-1562
0.00462205,CP12-1368
0.00462205,CP10-1937
0.00462205,CP12-1010
0.0046220473,CP00-2082
0.004622053,CP16-4494
0.00462205,CP11-1203
0.004622053,CP17-2100
0.004622053,CP19-1771
0.004622053,CP90-0984
0.00462205,CP13-4094
0.004622053,CP16-2086
0.004622053,CP14-1079
0.004622053,CP14-4468
0.00462205,CP11-1824
0.00462205,CP07-1748
0.00462205,CP99-1692
0.0046220515,CP18-4326
0.00462205,CPCL06-3231
0.00462205,CP96-1266
0.0046220473,CP98-1968
0.004622053,L14-0287
0.00462205,CP17-1133
0.004622053,CP10-2461
0.004622053,CP03-1508
0.00462205,CP96-1597
0.004622053,L91-0252
0.004622053,CP98-1601
0.004622053,CP04-1743
0.004622053,CP19-1603
0.004622053,CP85-0858
0.004622053,CP15-4660
0.00462205,CP93-1637
0.004622053,L12-0229
0.00462205,CP98-1590
0.004622053,Ho87-0031
0.0046220473,CPCL13-4031
0.0046220473,CP19-4387
0.004622053,HoCP93-0750
0.004622053,CP15-2006
0.004622053,CP14-1962
0.004622053,CP14-1349
0.00462205,CP07-1773
0.00462205,CP09-2239
0.00462205,CP14-2059
0.00462205,CP99-1614
0.004622053,Ho94-0813
0.004622053,CP15-1386
0.004622053,CP17-1314
0.00462205,CP88-2036
0.004622053,CP14-1259
0.00462205,CP07-1299
0.004622053,CP15-1683
0.00462205,CP18-1038
0.00462205,CP95-1143
0.00462205,CP99-1295
0.00462205,CP13-1458
0.00462205,CP14-2062
0.004622053,CP02-2202
0.004622053,CP02-2106
0.00462205,CP17-4478
0.00462205,CP96-1660
0.004622053,CP99-1046
0.0046220473,CP11-2227
0.0046220487,CP08-1122
0.004622053,CP19-4605
0.004622053,CP19-1643
0.00462205,CP96-1218
0.00462205,CP94-1528
0.004622053,CP02-1153
0.00462205,CP06-2441
0.00462205,CP13-1571
0.0046220473,CP94-2021
0.0046220473,CP10-1339
0.004622053,CP82-0521
0.004622053,CP15-1153
0.00462205,CP13-1489
0.00462205,CP92-1514
0.004622053,CP13-1303
0.004622053,CP94-1459
0.004622053,CP01-2679
0.00462205,CP08-1840
0.004622053,CP00-1861
0.00462205,CP09-1427
0.0046220473,CPCL01-7017
0.0046220473,CP19-1688
0.004622053,Ho97-0002
0.004622053,CP15-4360
0.00462205,CP94-1738
0.004622053,CP01-1566
0.0046220473,CP92-1122
0.00462205,CP10-1162
0.004622053,L70-0078
0.004622053,CP16-1068
0.004622053,Ho14-0825
0.004622053,CP02-1421
0.00462205,CP19-2397
0.004622053,CP91-2191
0.004622053,CP04-1065
0.004622053,L93-0368
0.00462205,Ho03-0036
0.00462205,CP92-1159
0.0046220473,CP98-1674
0.00462205,CP14-4281
0.004622053,CP15-1554
0.00462205,CP17-1970
0.0046220473,CP12-1292
0.00462205,CP13-2242
0.004622053,L71-0078
0.00462205,CP94-1315
0.004622053,CP16-1371
0.00462205,Ho82-0040
0.00462205,CP19-1345
0.00462205,CP98-1028
0.004622053,CP63-0368
0.0046220473,CPCL06-3275
0.004622053,L84-0224
0.0046220473,CP93-1471
0.00462205,CP91-1614
0.004622053,Ho13-9126
0.004622053,CP99-1671
0.00462205,CP74-1210
0.004622053,CP02-1612
0.00462205,CP05-1529
0.00462205,CP16-1980
0.004622053,Ho78-0007
0.004622053,CP16-1880
0.004622053,HoCP95-0952
0.00462205,CP17-1105
0.00462205,CP13-2317
0.00462205,CP02-1250
0.004622053,CP00-1040
0.00462205,CP00-1816
0.00462205,CP95-1882
0.00462205,CP07-1594
0.004622053,CP16-1613
0.004622053,CP02-1522
0.0046220473,CP10-1321
0.004622053,Ho10-9252
0.00462205,CP06-2842
0.00462205,CP95-1440
0.0046220473,CP16-1575
0.00462205,CP13-1788
0.004622053,CP15-1537
0.00462205,CP17-1633
0.004622053,CP96-1857
0.00462205,CP11-1462
0.0046220473,CP07-1421
0.00462205,CP13-1731
0.004622053,CP19-1785
0.004622053,CP00-1798
0.004622053,CP17-2289
0.00462205,CP10-1872
0.004622053,CP14-2226
0.00462205,CP01-2173
0.0046220473,CP95-1652
0.00462205,CP07-2231
0.00462205,CP94-1754
0.00462205,CP01-1652
0.00462205,CP97-1690
0.00462205,CP07-2587
0.0046220473,CP12-1145
0.004622053,CP16-2343
0.0046220473,CP92-1094
0.004622053,CP17-1933
0.004622053,CP17-2295
0.004622053,CP15-1164
0.00462205,CP11-2310
0.004622053,CP17-2288
0.00462205,CP13-1499
0.004622053,CP00-1163
0.0046220473,CP11-2196
0.0046220473,CP03-2309
0.004622053,Ho18-9203
0.00462205,CP04-1560
0.004622053,CP19-1165
0.00462205,CP16-2289
0.0046220473,CP95-1102
0.00462205,CP15-2494
0.004622053,HoCP00-0935
0.0046220473,CP13-1132
0.00462205,CP10-1986
0.00462205,CP98-1071
0.004622053,CP97-2158
0.00462205,CP13-1584
0.004622053,CP14-1610
0.004622053,CP01-1614
0.00462205,CP00-1436
0.0046220473,CP98-1726
0.00462205,CP97-1415
0.0046220473,CP92-1788
0.00462205,CP99-1261
0.004622053,CP16-2148
0.004622053,HoCP15-0553
0.004622053,CP97-2107
0.00462205,CP15-2349
0.00462205,CP96-1703
0.004622053,CP01-1252
0.00462205,CP14-1820
0.0046220473,CP98-1723
0.004622053,CP18-1950
0.004622053,CP99-1135
0.00462205,Ho03-0076
0.004622053,Ho10-9214
0.0046220473,CP09-1485
0.004622053,CP17-1940
0.004622053,CP00-1397
0.0046174894,US90-1007
0.0046174894,97P07
0.0046174894,POLY06-28
0.0046174894,97P10
0.0046174894,US87-1021
0.0046174894,POLY10-22
0.0046174894,CP89-2159
0.0046174894,86P2
0.0046174894,Mix 08-K
0.0046174894,US95-1108
0.0046174894,04P5
0.0046174894,POLY14-019
0.0046174894,CPCL06-8008
0.0046174894,CCPoly1982-0083
0.0046174894,H59-9560
0.0046174894,US74-0090
0.00462205,CP14-2348
0.004622053,HoCP01-0544
0.004622053,CP90-0971
0.0046220515,CP12-1513
0.00462205,CP11-2095
0.004622053,CP18-4512
0.004622053,CP15-1177
0.004622053,CP15-4050
0.004622053,CP14-1116
0.00462205,CP18-4304
0.00462205,CP03-1846
0.0046220473,CP93-1683
0.0046220473,CPCL02-1115
0.004622053,HoCP04-0804
0.004622053,HoCP93-0724
0.004622053,CP19-1367
0.00462205,CP93-1679
0.00462205,CP01-1769
0.00462205,CP96-1020
0.00462205,CP07-2544
0.0046220473,CP00-1057
0.0046220473,CP94-1649
0.0046220473,CP14-2150
0.004622053,CP14-4344
0.004622053,Ho05-9004
0.00462205,CP10-1751
0.004622053,CP09-1043
0.004622053,L66-0017
0.004622053,L84-0251
0.00462205,CPCL02-7418
0.00462205,CPCL02-7528
0.00462205,CP15-4532
0.00462205,CP02-2466
0.00462205,CP16-4895
0.0046220473,CP92-1078
0.004622053,CP16-2136
0.004622053,CP19-1595
0.00462205,CP17-4793
0.00462205,CP09-1193
0.00462205,Ho03-0077
0.00462205,CP06-2926
0.0046220473,CP00-2022
0.00462205,CP09-2140
0.00462205,CP12-1179
0.0046220473,CP16-4196
0.00462205,CP09-1187
0.004622053,Ho76-0165
0.00462205,CP19-2282
0.004622053,Ho82-0009
0.0046220473,CP06-3123
0.00462205,CP95-1221
0.004622053,CP17-2035
0.00462205,CP09-2040
0.004622053,L05-0453
0.004622053,CP99-1120
0.0046220473,CP10-1684
0.004622053,CP98-1107
0.004622053,CP16-2411
0.00462205,CPCL06-3518
0.004622053,CP04-1463
0.004622053,CP77-0410
0.00462205,L97-0130
0.004622053,Ho12-0606
0.0046220473,CPCL02-6814
0.00462205,CP03-1947
0.004622053,CP89-0848
0.00462205,CP13-1765
0.00462205,CP06-2686
0.004622053,Ho80-0029
0.004622053,CP88-0781
0.004622053,L07-0058
0.004622053,CP93-1693
0.00462205,CP19-2434
0.00462205,CPCL06-3259
0.004622053,HoCP13-0709
0.00462205,CP17-1089
0.004622053,HoCP09-0857
0.004622053,CP01-1714
0.00462205,CPCL02-6176
